number,available_bike_stands,available_bikes,last_update
9,13,11,1587052947000
67,23,17,1587052857000
55,28,8,1587052977000
62,34,6,1587052805000
5,28,12,1587052964000
97,31,9,1587052968000
61,17,8,1587052863000
4,15,5,1587052944000
49,28,12,1587052833000
19,24,6,1587052739000
102,28,12,1587052786000
38,1,39,1587052710000
58,23,17,1587052715000
66,26,14,1587052964000
104,32,8,1587052742000
101,19,11,1587052765000
117,30,10,1587052825000
16,10,10,1587052753000
96,23,7,1587052893000
82,10,12,1587052705000
76,29,9,1587052900000
71,33,7,1587052689000
79,27,0,1587052829000
69,23,17,1587052755000
25,18,12,1587052927000
95,28,12,1587052822000
105,29,7,1587052878000
36,35,5,1587052894000
93,38,2,1587052969000
22,11,9,1587052971000
50,38,2,1587052775000
12,10,10,1587052689000
34,1,29,1587052950000
78,23,17,1587052937000
2,18,2,1587052685000
75,30,10,1587052794000
111,39,1,1587052950000
26,8,12,1587052760000
65,28,12,1587052887000
15,11,5,1587052836000
86,30,8,1587052730000
85,24,11,1587052941000
107,31,9,1587052891000
33,9,14,1587052854000
44,20,10,1587052836000
89,27,13,1587052888000
80,31,9,1587052953000
41,11,9,1587052771000
3,19,1,1587052920000
29,13,16,1587052755000
39,16,4,1587052960000
83,32,8,1587052956000
92,22,18,1587052787000
42,12,18,1587053235000
108,31,9,1587053003000
6,13,7,1587053281000
18,24,6,1587053088000
32,12,18,1587053055000
52,23,9,1587053089000
48,29,11,1587053178000
13,21,9,1587053226000
81,40,0,1587053204000
31,14,6,1587053197000
23,16,14,1587053069000
106,31,9,1587053150000
112,20,10,1587053035000
68,26,14,1587053192000
84,16,14,1587053090000
11,20,10,1587053028000
17,8,12,1587053223000
114,23,17,1587053253000
72,27,4,1587052983000
113,32,8,1587053157000
9,14,10,1587053121000
116,24,6,1587053161000
55,28,7,1587053081000
5,28,12,1587053240000
77,23,6,1587053217000
73,25,5,1587053251000
19,23,7,1587053161000
7,24,5,1587053172000
102,27,13,1587053170000
38,0,40,1587053153000
53,26,14,1587053138000
115,27,3,1587053215000
47,35,5,1587053097000
117,29,11,1587053077000
8,30,0,1587053164000
51,30,10,1587053097000
37,22,8,1587053241000
59,13,7,1587053268000
94,32,8,1587052991000
22,11,9,1587053009000
50,38,2,1587053062000
110,35,5,1587053088000
34,8,22,1587053282000
75,30,10,1587053155000
86,31,7,1587053264000
10,15,1,1587053010000
100,13,12,1587053182000
24,16,4,1587053069000
64,25,15,1587053220000
109,16,13,1587053237000
85,24,11,1587053014000
107,32,8,1587053155000
33,9,14,1587053250000
57,14,9,1587053019000
29,14,15,1587053018000
103,38,2,1587053245000
28,20,10,1587053167000
39,16,4,1587053062000
92,19,21,1587053065000
21,24,6,1587053069000
88,30,0,1587052996000
30,16,4,1587053308000
54,24,9,1587053442000
56,23,17,1587053563000
6,14,6,1587053355000
32,11,19,1587053353000
52,23,9,1587053539000
43,26,4,1587053571000
31,15,5,1587053460000
98,35,5,1587053530000
23,15,15,1587053581000
112,20,10,1587053551000
74,14,16,1587053444000
87,29,9,1587053489000
90,27,13,1587053526000
45,23,7,1587053364000
63,23,12,1587053480000
91,15,15,1587053438000
99,26,4,1587053417000
9,15,9,1587053524000
67,23,17,1587053466000
55,28,7,1587053493000
62,34,6,1587053413000
5,28,12,1587053282000
97,31,9,1587053577000
61,17,8,1587053472000
4,15,5,1587053552000
49,28,12,1587053443000
58,23,17,1587053324000
66,27,13,1587053574000
104,32,8,1587053351000
101,20,10,1587053374000
115,25,5,1587053462000
27,12,8,1587053282000
16,11,9,1587053361000
96,24,6,1587053502000
82,10,12,1587053315000
76,29,9,1587053459000
71,33,7,1587053299000
79,27,0,1587053438000
69,21,19,1587053506000
25,17,13,1587053467000
95,26,14,1587053386000
105,29,7,1587053487000
36,36,4,1587053463000
93,38,2,1587053579000
50,37,3,1587053515000
12,10,10,1587053298000
34,10,20,1587053462000
78,23,17,1587053547000
2,18,2,1587053294000
75,30,10,1587053349000
111,39,1,1587053559000
26,7,13,1587053580000
65,28,12,1587053495000
15,11,5,1587053445000
86,32,6,1587053345000
10,15,1,1587053558000
100,13,12,1587053439000
24,15,5,1587053578000
64,24,16,1587053390000
33,10,13,1587053557000
44,20,10,1587053511000
89,27,13,1587053497000
80,31,9,1587053562000
41,12,8,1587053380000
3,19,1,1587053529000
40,15,6,1587053285000
39,15,5,1587053503000
83,32,8,1587053565000
88,29,1,1587053408000
42,11,19,1587053677000
108,30,10,1587053662000
18,24,6,1587053697000
48,29,11,1587053795000
13,21,9,1587053835000
81,40,0,1587053813000
23,14,16,1587053584000
106,31,9,1587053759000
68,25,15,1587053800000
87,28,10,1587053722000
84,15,15,1587053617000
11,20,10,1587053636000
17,8,12,1587053831000
45,21,9,1587053852000
114,23,17,1587053862000
72,27,4,1587053655000
113,32,8,1587053765000
91,15,15,1587053728000
116,24,6,1587053769000
55,28,7,1587053882000
77,23,6,1587053825000
73,25,5,1587053862000
4,15,5,1587053840000
19,23,7,1587053843000
7,24,5,1587053781000
102,27,13,1587053778000
38,0,40,1587053762000
53,26,14,1587053746000
115,24,6,1587053663000
47,35,5,1587053706000
117,29,11,1587053686000
8,30,0,1587053772000
16,12,8,1587053879000
69,21,19,1587053678000
51,30,10,1587053706000
37,22,8,1587053850000
59,13,7,1587053876000
95,25,15,1587053706000
94,32,8,1587053600000
22,12,8,1587053617000
50,37,3,1587053649000
110,35,5,1587053697000
34,9,21,1587053876000
75,32,8,1587053645000
26,6,14,1587053589000
86,32,6,1587053804000
10,16,0,1587053606000
100,12,13,1587053739000
24,15,5,1587053743000
64,24,16,1587053652000
109,16,13,1587053726000
85,25,10,1587053622000
107,32,8,1587053763000
33,10,13,1587053865000
44,19,11,1587053669000
57,14,9,1587053628000
40,13,8,1587053867000
29,15,14,1587053627000
103,38,2,1587053854000
28,20,10,1587053683000
83,32,8,1587053847000
92,19,21,1587053674000
21,24,6,1587053678000
30,16,4,1587053916000
54,24,9,1587054051000
56,22,18,1587054097000
6,15,5,1587053963000
32,11,19,1587053961000
52,24,8,1587054175000
13,21,9,1587054136000
43,27,3,1587054181000
81,31,9,1587054100000
31,16,4,1587054069000
98,35,5,1587054139000
23,13,17,1587054159000
112,22,8,1587054172000
74,13,17,1587053947000
90,27,13,1587054134000
45,20,10,1587054087000
72,29,2,1587053985000
63,23,12,1587054089000
99,27,3,1587054026000
9,16,8,1587054095000
67,23,17,1587054075000
55,29,6,1587054158000
62,34,6,1587054048000
5,29,11,1587053891000
61,17,8,1587054082000
77,22,7,1587054045000
4,16,4,1587054127000
49,26,14,1587053957000
19,23,7,1587054179000
58,21,19,1587053904000
104,32,8,1587053960000
101,20,10,1587053982000
27,12,8,1587053892000
96,24,6,1587054112000
82,10,12,1587053923000
76,29,9,1587054068000
71,33,7,1587053909000
79,27,0,1587054048000
69,22,18,1587053981000
25,17,13,1587054077000
95,24,16,1587054068000
105,29,7,1587054096000
36,36,4,1587054072000
12,10,10,1587053906000
34,10,20,1587054099000
78,22,18,1587053923000
2,18,2,1587054029000
111,38,2,1587054154000
65,28,12,1587054105000
15,11,5,1587054054000
100,13,12,1587054182000
85,25,10,1587054074000
107,31,9,1587054120000
33,11,12,1587054166000
44,18,12,1587054153000
89,27,13,1587054048000
80,31,9,1587054172000
41,12,8,1587053989000
3,19,1,1587054137000
28,20,10,1587054171000
39,17,3,1587054057000
83,32,8,1587054023000
88,28,2,1587053895000
42,11,19,1587054286000
108,31,9,1587054291000
6,15,5,1587054447000
18,24,6,1587054306000
52,24,8,1587054194000
48,29,11,1587054404000
13,21,9,1587054185000
43,27,3,1587054365000
106,31,9,1587054370000
112,20,10,1587054461000
68,25,15,1587054409000
87,27,11,1587054347000
84,15,15,1587054226000
11,20,10,1587054244000
17,8,12,1587054439000
114,23,17,1587054471000
72,31,0,1587054288000
113,32,8,1587054374000
91,16,14,1587054247000
9,16,8,1587054297000
116,24,6,1587054379000
55,29,6,1587054420000
5,28,12,1587054292000
97,31,9,1587054187000
77,22,7,1587054236000
73,25,5,1587054471000
19,23,7,1587054479000
7,24,5,1587054390000
102,27,13,1587054388000
38,0,40,1587054371000
53,26,14,1587054355000
66,27,13,1587054183000
115,24,6,1587054464000
47,35,5,1587054316000
117,29,11,1587054295000
8,30,0,1587054380000
71,32,8,1587054186000
69,22,18,1587054334000
25,15,15,1587054426000
51,30,10,1587054314000
37,22,8,1587054459000
94,32,8,1587054209000
93,38,2,1587054188000
22,12,8,1587054226000
50,38,2,1587054257000
110,35,5,1587054306000
78,21,19,1587054442000
2,17,3,1587054430000
75,32,8,1587054254000
111,38,2,1587054423000
26,6,14,1587054198000
86,32,6,1587054454000
10,14,2,1587054437000
100,10,15,1587054463000
24,15,5,1587054351000
64,25,15,1587054262000
109,18,11,1587054342000
33,11,12,1587054237000
44,19,11,1587054366000
57,14,9,1587054238000
40,14,7,1587054281000
29,15,14,1587054426000
103,38,2,1587054462000
28,20,10,1587054216000
83,31,9,1587054244000
92,19,21,1587054282000
21,24,6,1587054290000
88,25,5,1587054423000
30,16,4,1587054525000
54,24,9,1587054659000
56,22,18,1587054706000
32,11,19,1587054570000
81,31,9,1587054710000
31,13,7,1587054731000
98,35,5,1587054749000
23,13,17,1587054769000
112,19,11,1587054743000
68,26,14,1587054768000
74,13,17,1587054555000
84,16,14,1587054621000
90,27,13,1587054743000
45,20,10,1587054695000
63,22,13,1587054498000
91,15,15,1587054556000
99,27,3,1587054634000
67,23,17,1587054684000
55,29,6,1587054705000
62,35,5,1587054657000
5,27,13,1587054602000
61,17,8,1587054692000
4,17,3,1587054736000
49,26,14,1587054566000
19,24,6,1587054619000
58,21,19,1587054512000
104,32,8,1587054571000
101,20,10,1587054590000
115,24,6,1587054491000
27,12,8,1587054501000
16,13,7,1587054486000
96,24,6,1587054720000
82,10,12,1587054531000
76,28,10,1587054698000
79,27,0,1587054658000
51,29,11,1587054558000
59,13,7,1587054484000
95,24,16,1587054677000
105,28,8,1587054556000
36,36,4,1587054680000
12,9,11,1587054608000
34,11,19,1587054709000
2,17,3,1587054662000
111,37,3,1587054675000
65,28,12,1587054714000
15,11,5,1587054767000
86,33,5,1587054776000
10,13,3,1587054705000
100,10,15,1587054607000
24,15,5,1587054599000
85,26,9,1587054683000
107,32,8,1587054729000
33,9,14,1587054773000
44,20,10,1587054643000
89,28,12,1587054658000
80,31,9,1587054530000
41,12,8,1587054599000
3,20,0,1587054607000
40,15,6,1587054578000
39,18,2,1587054665000
83,31,9,1587054635000
92,19,21,1587054768000
21,25,5,1587054780000
42,11,19,1587054894000
30,16,4,1587055060000
108,31,9,1587054900000
6,16,4,1587055055000
18,24,6,1587054914000
52,24,8,1587054803000
48,29,11,1587055013000
13,22,8,1587054794000
43,28,2,1587054973000
31,14,6,1587054950000
106,30,10,1587054993000
68,28,12,1587054899000
87,27,11,1587054956000
84,19,11,1587054997000
11,20,10,1587054852000
17,8,12,1587055047000
114,23,17,1587055079000
72,30,1,1587055050000
113,33,7,1587054856000
91,13,17,1587055082000
9,16,8,1587054905000
67,23,17,1587055081000
116,24,6,1587054987000
97,32,8,1587055032000
77,23,6,1587055070000
73,25,5,1587055080000
49,25,15,1587055017000
7,24,5,1587055000000
102,27,13,1587054998000
38,1,39,1587054904000
53,26,14,1587054963000
58,20,20,1587054920000
66,27,13,1587054792000
47,35,5,1587054925000
117,29,11,1587054904000
8,28,2,1587054969000
71,32,8,1587054796000
69,22,18,1587054944000
25,15,15,1587055035000
37,22,8,1587055069000
95,24,16,1587055012000
94,32,8,1587054818000
105,29,7,1587054826000
93,38,2,1587054798000
22,12,8,1587054835000
50,37,3,1587054987000
110,35,5,1587054916000
78,21,19,1587055052000
75,32,8,1587054862000
26,7,13,1587055074000
15,11,5,1587054791000
86,35,3,1587054875000
24,15,5,1587054848000
64,25,15,1587054871000
109,18,11,1587055077000
33,10,13,1587054815000
89,28,12,1587054862000
57,14,9,1587054847000
80,31,9,1587054805000
40,16,5,1587054885000
29,16,13,1587055035000
103,38,2,1587055070000
28,21,9,1587054875000
39,17,3,1587054866000
21,25,5,1587054794000
88,23,7,1587054815000
30,16,4,1587055100000
54,24,9,1587055268000
56,22,18,1587055315000
32,11,19,1587055179000
52,24,8,1587055281000
48,28,12,1587055276000
43,27,3,1587055341000
81,31,9,1587055319000
31,15,5,1587055278000
98,35,5,1587055358000
23,13,17,1587055378000
112,18,12,1587055176000
74,13,17,1587055225000
84,18,12,1587055266000
90,27,13,1587055351000
45,20,10,1587055303000
114,23,17,1587055349000
63,22,13,1587055352000
91,13,17,1587055336000
99,27,3,1587055242000
9,15,9,1587055339000
67,21,19,1587055342000
55,29,6,1587055315000
62,35,5,1587055265000
5,26,14,1587055092000
97,32,8,1587055353000
61,17,8,1587055301000
4,17,3,1587055345000
19,25,5,1587055228000
7,24,5,1587055313000
38,2,38,1587055298000
104,32,8,1587055180000
101,20,10,1587055198000
115,25,5,1587055100000
27,10,10,1587055192000
16,11,9,1587055211000
96,24,6,1587055329000
82,10,12,1587055140000
76,28,10,1587055306000
71,32,8,1587055201000
79,27,0,1587055267000
51,29,11,1587055166000
59,13,7,1587055094000
95,24,16,1587055208000
105,29,7,1587055258000
36,36,4,1587055289000
12,10,10,1587055218000
34,11,19,1587055317000
2,18,2,1587055270000
111,36,4,1587055372000
26,8,12,1587055381000
65,28,12,1587055322000
10,13,3,1587055313000
100,10,15,1587055366000
24,15,5,1587055242000
64,26,14,1587055175000
109,17,12,1587055098000
85,25,10,1587055215000
107,32,8,1587055337000
33,11,12,1587055279000
44,21,9,1587055252000
41,12,8,1587055207000
3,20,0,1587055215000
40,16,5,1587055308000
28,21,9,1587055350000
39,16,4,1587055209000
83,31,9,1587055338000
92,20,20,1587055376000
21,25,5,1587055182000
42,11,19,1587055502000
30,17,3,1587055708000
108,31,9,1587055509000
56,20,20,1587055702000
6,16,4,1587055664000
18,23,7,1587055631000
13,22,8,1587055403000
43,28,2,1587055541000
23,13,17,1587055720000
106,30,10,1587055602000
68,29,11,1587055507000
87,27,11,1587055742000
11,20,10,1587055461000
17,8,12,1587055656000
114,25,15,1587055584000
72,28,3,1587055730000
113,33,7,1587055465000
91,14,16,1587055531000
67,21,19,1587055632000
116,24,6,1587055595000
55,30,6,1587055495000
5,24,16,1587055740000
97,32,8,1587055709000
77,25,4,1587055719000
73,25,5,1587055688000
4,17,3,1587055666000
49,25,15,1587055627000
19,25,5,1587055709000
7,25,4,1587055650000
102,27,13,1587055606000
38,1,38,1587055728000
53,26,14,1587055571000
58,20,20,1587055530000
66,27,13,1587055402000
115,24,6,1587055523000
47,35,5,1587055534000
117,29,11,1587055513000
8,27,3,1587055636000
69,22,18,1587055485000
25,15,15,1587055644000
37,21,9,1587055573000
59,13,7,1587055702000
94,32,8,1587055427000
93,38,2,1587055406000
22,12,8,1587055481000
50,34,6,1587055630000
110,35,5,1587055524000
78,21,19,1587055611000
75,32,8,1587055470000
111,36,4,1587055527000
26,9,11,1587055384000
15,12,4,1587055400000
86,34,4,1587055498000
10,13,3,1587055469000
109,17,12,1587055705000
107,31,9,1587055736000
33,10,13,1587055663000
89,29,11,1587055471000
57,14,9,1587055456000
80,31,9,1587055413000
41,11,9,1587055446000
40,16,5,1587055476000
29,16,13,1587055645000
103,38,2,1587055685000
28,23,7,1587055593000
83,32,8,1587055522000
92,19,21,1587055715000
88,23,7,1587055423000
54,24,9,1587055876000
108,31,9,1587055866000
32,11,19,1587055787000
52,25,7,1587055875000
48,27,13,1587055929000
13,20,10,1587055938000
81,31,9,1587055928000
31,16,4,1587056016000
98,35,5,1587055968000
23,13,17,1587055949000
112,18,12,1587056033000
68,27,13,1587055931000
74,14,16,1587055833000
87,27,11,1587055908000
84,18,12,1587055984000
90,27,13,1587055960000
11,19,11,1587055942000
45,20,10,1587055999000
63,23,12,1587056005000
99,27,3,1587055851000
9,15,9,1587056033000
62,35,5,1587055874000
5,24,16,1587055871000
97,33,7,1587055772000
61,17,8,1587055910000
77,27,2,1587055867000
19,26,4,1587055810000
38,2,37,1587055983000
66,27,13,1587055908000
104,32,8,1587055789000
101,19,11,1587055998000
115,24,6,1587055822000
27,10,10,1587055800000
16,12,8,1587055885000
96,24,6,1587055937000
82,10,12,1587055748000
76,28,10,1587055916000
71,33,7,1587055810000
79,27,0,1587055876000
51,29,11,1587055775000
95,24,16,1587055816000
94,32,8,1587056036000
105,30,6,1587055866000
36,36,4,1587055897000
93,38,2,1587056015000
50,34,6,1587055924000
110,35,5,1587055783000
12,10,10,1587055826000
34,11,19,1587055926000
2,18,2,1587055879000
26,9,11,1587055992000
65,28,12,1587055931000
15,12,4,1587056009000
86,33,5,1587055854000
10,14,2,1587055805000
100,12,13,1587055887000
24,16,4,1587055850000
64,25,15,1587055944000
85,25,10,1587055997000
107,31,9,1587055889000
44,21,9,1587055861000
80,31,9,1587056023000
3,20,0,1587055823000
103,37,3,1587055953000
28,23,7,1587056004000
39,16,4,1587056011000
83,33,7,1587056028000
21,25,5,1587055790000
88,23,7,1587056031000
42,11,19,1587056111000
30,17,3,1587056316000
56,20,20,1587056311000
6,16,4,1587056272000
18,23,7,1587056239000
43,29,1,1587056150000
31,17,3,1587056168000
106,30,10,1587056211000
112,18,12,1587056299000
68,26,14,1587056201000
87,26,12,1587056163000
84,18,12,1587056264000
17,8,12,1587056264000
114,26,14,1587056191000
72,29,2,1587056339000
113,33,7,1587056073000
91,14,16,1587056139000
67,21,19,1587056243000
116,24,6,1587056203000
55,30,6,1587056105000
62,34,6,1587056141000
97,35,5,1587056232000
77,27,2,1587056213000
73,25,5,1587056296000
4,17,3,1587056275000
49,25,15,1587056237000
7,27,2,1587056260000
102,26,14,1587056242000
38,1,38,1587056280000
53,26,14,1587056179000
58,20,20,1587056139000
101,18,12,1587056080000
47,35,5,1587056144000
117,29,11,1587056123000
8,27,3,1587056245000
96,23,7,1587056047000
76,28,10,1587056290000
71,33,7,1587056271000
69,22,18,1587056093000
25,15,15,1587056254000
37,21,9,1587056183000
59,13,7,1587056310000
95,23,17,1587056340000
22,12,8,1587056320000
50,35,5,1587056336000
34,10,20,1587056059000
78,22,18,1587056220000
75,32,8,1587056079000
111,37,3,1587056255000
86,33,5,1587056239000
10,16,0,1587056304000
109,17,12,1587056314000
33,10,13,1587056272000
44,20,10,1587056274000
89,29,11,1587056080000
57,14,9,1587056066000
41,11,9,1587056054000
40,17,4,1587056084000
29,16,13,1587056214000
28,22,8,1587056258000
83,33,7,1587056050000
92,18,22,1587056287000
88,23,7,1587056249000
42,16,14,1587059917000
30,17,3,1587059966000
54,23,10,1587059496000
108,33,7,1587059461000
56,19,21,1587059679000
6,15,5,1587059759000
18,18,12,1587059778000
32,11,19,1587059821000
52,27,5,1587059843000
48,28,12,1587059942000
13,20,10,1587059434000
43,29,1,1587059905000
81,32,8,1587059983000
31,16,4,1587059802000
98,35,5,1587059622000
23,13,17,1587059849000
106,31,9,1587059768000
112,19,11,1587059749000
68,31,9,1587059902000
74,11,19,1587059957000
87,26,12,1587059815000
84,18,12,1587059922000
90,29,11,1587059895000
11,20,10,1587059536000
17,9,11,1587059478000
45,18,12,1587059786000
114,27,13,1587059733000
72,26,5,1587060001000
63,24,11,1587059696000
113,34,6,1587059551000
91,11,19,1587059473000
99,27,3,1587059499000
9,17,7,1587059613000
67,16,24,1587059998000
116,24,6,1587059852000
55,30,6,1587059760000
62,34,6,1587059792000
5,26,14,1587059902000
97,34,6,1587059736000
61,17,8,1587059564000
77,29,0,1587059535000
73,24,6,1587059789000
4,17,3,1587059930000
49,25,15,1587059532000
19,23,7,1587059429000
7,29,0,1587059453000
102,26,14,1587059740000
38,1,39,1587059801000
53,27,13,1587059562000
58,22,18,1587059787000
66,28,12,1587059405000
104,32,8,1587059769000
101,15,15,1587059869000
115,25,5,1587059970000
47,36,4,1587059911000
117,28,12,1587059436000
8,30,0,1587059763000
27,13,7,1587059774000
16,13,7,1587059597000
96,22,8,1587059691000
